id,tweet,label,disaster
'295682543385210880', optus just checked modem too  no sync on up or downstream ,0,flood
'296883271311192064', ustupidbitch husband wants to know when kevin is planning on cleaning his place  he s free tomorrow if that helps ,0,flood
'295374143136882689', keithurban think twice about keeping tonight s concert on  you re putting lives at risk  have a heart and reschedule,0,flood
'296599294360813568', fatwhore85 does he know he s on the list ,0,flood
'296851938446831617',my new shoes   the myer centre  ,0,flood
'296225988214398976',who wants to come to bed with me,0,flood
'295820405678170112',rock pool sunset  sunset  townsville  strand  cloudporn  clouds  water  rockpool    the rockpool  ,0,flood
'297236301529354240',jackson allen from the  goldcoastfc helping out with the nab auskick launch at st laurence s in south  ,0,flood
'296507307288846337', macdaddy 321 what the actual fuck  i wouldn t recommend this any other time but definitely get off at his stop and flatten him,0,flood
'297169212164694017',i just ousted jack e  as the mayor of edge hill on  foursquare   ,0,flood
'296086921099218944',laying the bonnet of my car screaming beetlejuice beetlejuice beetlejuice all because i locked the keys in the car,0,flood
'297348827827011585', fontanamufc get in  nothing but a good time,0,flood
'297312519914156032',spilt my first tray of drinks tonight    smashed glasses  shit everywhere   but i still got a tip   get in my son,0,flood
'295493097574498304',it scares me that 80  of my friends are pretty settled    is this what being nearly 30 does   turns off brain ,0,flood
'295769971605250049',hello bruss    i mean brisbane   city botanic gardens  ,0,flood
'296479502253572096',relationships are harder now because conversations becomes texting  argument becomes phone calls   feelings become statuses and tweets ,0,flood
'296931443513372672',i can t wait to see everyone again in the next month or so,0,flood
'297060377185878016', tweetmyjobs  sales  job alert  sr sales representative   newell rubbermaid    queensland    jobs,0,flood
'297325021439873026', chet faker you were absolutely mesmerizing tonight  lanewayfest,0,flood
'296022765088157697', khalicos thank you   yes we pray  hope for it to settle down soon   ,1,flood
'295393955644862464', qpsmedia  bom  there is still the potential for  tornado activity across seq   bigwet,1,flood
'296564282609508352', coloursofsunset summer colds are the worst  hope you feel better soon   lotsa hugs    mwah,0,flood
'296237409232900096',lol  ive been  blockedbymirandadevine for as long as i can remember  badge of honour  along with being blocked by  edbott,0,flood
'295473433213546496', littlemixoffic so proud of you girls   dna tour vids are making me teary  love you lots xx  ,0,flood
'297322796634222593',omg my family was having a cunt war and it was like we were all nialls fuck,0,flood
'296071615949729792',gah  brisbane tap water still tastes like its fresh outta the river ,0,flood
'296730592727404544', seafury10 they re moving the entire pacific operations to singapore  cheapasianlabour  fml,0,flood
'295544869697490944', nicholeesacco thanks for the follow babe,0,flood
'295749312942575617',what we refer to as the anna nicole syndrome    ,0,flood
'296944088517857280', stuieboy123 lol ok    you got plans when your here  how long you here for  ,0,flood
'296639493279199235',bruce banner ain t nothing     gotham   ,0,flood
'295799916549255168',im a prince of space  what part of space  oh  just space in general ,0,flood
'296960619318493185',gonna cry myself to sleep now since i know perrie will never know i exist      littlemixoffic  ,0,flood
'297323551051116544', theroundup humph  not good enough    hang on where r u going  ,0,flood
'296433136127062016',after the check out random old man  you re daughter is really beautiful mum  she s my sister me  he was just talking about me mum   p hahaha,0,flood
'296534002393829376',pretty sure i ve forgotten how to read books  i need a gateway book to remember how ,0,flood
'296804324871372801', ustupidbitch house isn t so good apparently  does kevin know if he turned his gas bottles off  they ve been knocked around a bit ,0,flood
'296404848495173632', seana smith they grow up too quickly   ,0,flood
'297262726353408000',i love nothing more than roast pumpkin and steamed broccoli  i m weird  i know,0,flood
'297334496829784064',jack daniels tee shirts brand new with tags   official licensed m  14 00 molendinar  ,0,flood
'296817446990524417',i m at la costa motel  bilinga  qld   ,0,flood
'295815316393586688', rehderscorner according to my pocket weather it will    31 saturday gc,0,flood
'296887298539278336', cookie8778 i was nearly coming gone the other day  but there s no future there for me  in terms of a career or jobs,0,flood
'295725107408678912', colvinius great anecdotal article that is not supported by any of the real figures from the region  journalistic vapourware ,0,flood
'296894292193054720',another visit with dr bernie      coast chiropractic   ,0,flood
'295392269249425410',kudios for the pilot for landing in this shit   apocalypse,0,flood
'296549322907078656',peavey valve king 212 guitar amp combo  550 00 ormeau  ,0,flood
'297222635408998402',bloody sucks i can t watch the cricket  ,0,flood
'295696209132285952',oz news  wind and rain continue over night  lots of flooding  may have difficulty meeting people and getting our flight to singapore  wet   ,1,flood
'295547850295750658', andiew20 when ur mind says give up but ur hope whispers one more try  galau lol,0,flood
'296190720233054208', what dya reckon   davidpattinson nice picture of my area  see what we enjoy every day  thanks mike  yes it s an awesome place ,0,flood
'296486912816971776',55 x velvet retro animal print belts with big buckles  30 00 ashmore  ,0,flood
'295992547791208448',business counting carbon tax  more businesses in trouble from floods than carbon tax   climatechange  auspol   ,1,flood
'297375540384509953', juliababes you know what chocolate i m talking about though right ,0,flood
'297083871298719745', harry styles please follow me harry it takes 2 seconds      x,0,flood
'295480342696050688',looking forward to sunny mildura on the weekend   indooroopilly  ,0,flood
'295448738007220224',redcliffe storm tide evacuation zones maps     bigwet,1,flood
'295358655036010497',nothing like stifling heat to make me want to curl up in a ball in the air conditioned cafe  queensland  you suck ,0,flood
'295772574783266816', couriermail kimberley college at carbrook is closed tuesday due to power outage  can it please be added to the list of closed schools ,0,flood
'297172895497584640',friday is here   friday night is not far away   and tonite rnb factory at hot gossip has got you  ,0,flood
'295894201109995520',4 months today we landed in australia and yet we ve still not seen a kangaroo    myth,0,flood
'295734130077995008',lunch banquet     hibiscus chinese  malaysian restaurant   ,0,flood
'296635921275695107', thejohnathan we all know ya obsessed with that damn  blackops haha  miss you my personal fofo haha  love you nephew   simpledeeze   ,0,flood
'296130596831367169', jameshep yeah no power last i spoke to my parents  they did get a generator though  lucky to be sitting inside work today though  ,1,flood
'296081237762789377',tiler  all areas    broadbeach waters  ,0,flood
'297112710842302464',dammmmmn    bus should be on time  especially to helensvale  ,0,flood
'297412004761722881',regretful sale of much loved fault free car   4 800 00 palm beach  ,0,flood
'295514164347170816', chelseaaaroseee i feel kinda privileged to witness this ,0,flood
'297110809081954305',me thinks airline alliances is code word for legal price fixing,0,flood
'295859321093386240',thoughts with every one caught up in the queensland floods stay safe x,1,flood
'295711407478026240',still waiting on a reply about the 2011 flood relief funds that have not been distributed  who has that money  any gov official will do ,1,flood
'295405231372660736',school might not start on the 29th if the rain persists  oh yeah ,1,flood
'296398325677162498',holden commodore 1 tonner 67000 km auto canopy racks logbooks   12 450 0 mermaid beach  ,0,flood
'297258403917606912',stage 2 done    ducks confit for 5 hours    now into the fridge       foodporn  foodstagram  dccatering  ,0,flood
'295498841640280065',i think it s so cute that andy s mama is always at his matches    ,0,flood
'296736895847768065', amagenda the trash that comes out of labor mps mouths will be in full spin now    not the most believable group of people  ,0,flood
'295398092780478464', ahoytrixie so angry not after today no,0,flood
'296184886723751936', laverty jamie the best jamie  i did bunya tonight    so fun ,0,flood
'295411199250673665', mightystickbug do  who is on up there  rosie ,0,flood
'297303840783470593',fair play to graham arnold  pretty much working miracles with the resources at central coast mariners ,0,flood
'295491353524203521', feellike shooting frogs   i hate them so much  disgusting things ,0,flood
'296048833199226880',with  triplej running the  hottest200 i might actually get one of my top 10 in ,0,flood
'296736290064433154', laevantine isnt that called netflix  or does netflix also run ads ,0,flood
'296566607017299968', mbmurf of course  just a quiet one or two    ,0,flood
'296885002308820994',the outpost lounge is nearly ready for laneway festival           rna showgrounds  ,0,flood
'295435011061075969', georgia riot we totally are twins yep yep   ,0,flood
'296065806171787264',i say i mean too much like i mean come on stop saying that josphine,0,flood
'296357199876329472',no one stabbed overnight  although everyone was in scattered motels etc ,0,flood
'296891666659414016',nanchang  chinese torpedo with russian engine    bob harris  flying school  ,0,flood
'297465926213828609',meeting random people is my favorite thing in the world,0,flood
'297269649123459072',drinking  kinmrene ciders listening to  keith alone   drowning out the neighbors shitty music   i will replace your drink ,0,flood
'296133580235620352',grow   i miss my old tree so much so i m growing a new one   can anyone guess what it is   fms   twin waters  ,0,flood
'295414726580641792',wild wind and rain along the logan river today  markmcardlemp  please explain how energex helicopters will lift lines  restore power   bs,1,flood
'297134176417751040',comercial 3 door fridge    great condition    new motor  500 00 pimpama  ,0,flood
'296385973997158402',hi brisbane  your weather sucks     avid reader   ,1,flood
'295796631247405057', tuputanuvasa lol  you re a egg  ahhah way to go tryna keep your daughter a virgin  crazy,0,flood
'296884270125948928',wedges again for thursday night dinner  d,0,flood
'296138017901535232', diversion2006 hallelujah  julia  god  like mixing oil  water ,0,flood
'297458922263044096', rickygervais that s what u get when they allow politicians to breed  if u can shut them up that is ,0,flood
'296110925151338497', carriewinatlife so this year i ll be extra drunk and in the emerald isle far away from that,0,flood
'297313546226790401', amandaabate   thanks amanda  i have yet to adjust to qld  you are a spot on reporter ,0,flood
'295853159690162176',tune by   themanor   worth a watch and listen fellow gooners   ,0,flood
'296339517735051264', roseyismyname just my housemate man  she ruins paradise haha  deporther,0,flood
'296422969406799872',i have a job interview today and i m super nervous  anyone have any tips on how to ace an interview  ,0,flood
'295436928042561536', katjones84 i was but then cancelled  it s a big call staying open i reckon  apparently brisbane hasn t seen the worst of the storm yet ,1,flood
'295697999345094656',today to deactivation day for older  ios6 1 betas fyi  your phone might cut out if you haven t upgraded ,0,flood
'295352236555501568',we have a visitor   hiding  evilrain  ,0,flood
'295731673411244034',does channel 9 only have one news camera  same footage again again again ,0,flood
'295990543647911936', seanflanery  sending you a big cheery g day from the sweltering heat of tropical north queensland australia ,0,flood
'296931240899125248',i bought some apple scented spray on conditioner for oscar  he now smells amazing  and he is so soft,0,flood
'296234762367008768', kencmizuno  ben m jones  crew are getting sacked for such blatant disrespect and immaturity  i m appalled ,0,flood
'296075878671208448',how do i get spotify to stop telling everyone on facebook what i m listening to    please help someone ,0,flood
'296107814491914240', 612brisbane  seqincidents thanks guys power back on in yeronga after 30 hours yay,1,flood
'296741633934893056', manc news  alcohol ban  could finish  student shop  gaffs  fallowfield had its alcohol licence taken aw      conreen,0,flood
'296810190060257280',does anyone else do this or am i just a weirdo who wants to keep her teeth white   ,0,flood
'295902767938142210', shannikahd  i hope i don t need to go down that road hahah,0,flood
'296752967476998144', nickjdevereaux kogan has them 520 delivered  housemate just got one   the camera is rad rad rad,0,flood
'296893811311910913', wearestonesour any gigs on the gold coast australia and if so may i please score two free tickets thankyou,0,flood
'295453565953126400', glamaphoniclexi  sososabby i am totally legal in australia     ,0,flood
'296491991884247040', joannashots feb 27th at rna it s been announced on the sound wave site,0,flood
'296047861257338880',i m at news queensland  bowen hills  qld   ,0,flood
'295351688217370624',in a western  abbott and bernardi are hired guns for the evil rancher  hockey is the banker in a 3 piece suit  funding them but staying low ,0,flood
'296617229150208001',don t believe everything you hear mate    wrongagain,0,flood
'296993612951076864',stocky playing the worst music  fuck off with ya one direction mate  where is gaga,0,flood
'297192371928571906',  diodes ricardo was so much better  i understood things so clearly with him,0,flood
'296074400124502017',and she was like no they re a band,0,flood
'296064499952254978',work lost power so i don t have to go in  watching kourtney  kim take miami episode 2   ,0,flood
'297300103901896704', conormurphy10 haha cheers mate looking forward to it but shiten a bit lol,0,flood
'296977887200960513', thehelenha haha my hair again  has a long story like everything else in my life  but the place i recommend yvonne also went 2 is in corinda,0,flood
'297311416585699328', braddyneverever haha yeah man    i wanna start an emo band and bring it back  p,0,flood
'297312672179970048', throneofcastle i ve been good  how about you  that s ok if you re not on a lot    ,0,flood
'297461895886172160',your google search history is the real you ,0,flood
'296599189444501505',photos up in the am,0,flood
'297362867496304640',iike  i m going to bed now   and everyone is just waking up,0,flood
'296536280777494528', spikeecks  turnbullmalcolm if a day is just a day  how would you feel if election was held on anzac day spike    robsobservantjewsofavote,0,flood
'295862301263814658', nonsense infest haha   yes for me the rock  that s about it  haha ,0,flood
'295784185610788864', ttinawilliamss we are fine in our area cuz    thanks  bt look at my street lol  ,1,flood
'297292498148159489', ncoghlan dev he added that after the first since 61a is suppposed to be intro to programming iirc ,0,flood
'297270879728062464',watching rock of ages for about the billionth time ,0,flood
'296122850413256704', mamamia wrong wrong wrong  who cares if you ve got an innie or an outie  find the right guy  coughs  and he ll accept you as you are ,0,flood
'295454203982270464', ally precious i immediately went strait into my room  stocking up on power fr my phone  ipad haha  gah sooooo bored ,0,flood
'297161417478524928',still buggin about becks going to psg and giving his salary to a childrens hospital,0,flood
'295732157979189248', holla1d ya lol the only language i can speak other than english is maori but nobody here seems to be maori hah    ahaa    ,0,flood
'297471902153314305',club sandwich   latte     cafe campanile   ,0,flood
'295803909103046656', artixkrieger  cysero can you develop some sort of online chat for all ae players    for like mobile or something  thatd be cool ,0,flood
'296837221846237184',not being able to tweet about employment without typos seems like a cosmic follow up to the managers  meeting yesterday   carewhatyouwishfor,0,flood
'295367453515587584',but i m being paid to stand here doing nothing so i can t complain,0,flood
'296761404545978369', francoph1ique nah we got kicked out for being too drunk before she could get up there   ,0,flood
'296600812749201408',everything is backwards here  lettersarenotnumbers  brisbane  australia    meriton serviced apartments  ,0,flood
'296807842256654337',impact of  floods fresh fruit and vegetable shelves empty in  woolworths  townsville  qldfloods,1,flood
'296465039802646528', simultech  jimmyti  invig reasonable  but i dont regret it  my retina pro is still the best mac ive owned ,0,flood
'296205433474011136', poshlopez he s lost heaps of weight  don t get me started on  basmati  bagwan  who seem to bag everything      mkr,0,flood
'296075758143676416',water water and more water as the mary river floods maryborough  ,1,flood
'296106426659639297',at aria tasting veuve fourny r  nv  based on 2008  all barrel aged as base on lees 2yrs  4   aria restaurant  ,0,flood
'295320633775104000', breebella12 haha damn i didn t get one lol     mine was crap  long story lol,0,flood
'295457288448249856', emilyraadke ugh damn rain or i would be there now,0,flood
'295780520313360385', markgellie  paulrowney weather went crazy so i got an earlier flight  fly out tonight then hang out in dubai for a few hours,1,flood
'297253305774637056', willsinge i ll be single this valentines day as well  as well as the next year  and the next  and the one after that  foreveralone,0,flood
'295331702375591936', real liam payne its soo beautifull there   right now im in lock down   tornado warnings   ,0,flood
'296584491336622080', melissamay1  brfc332  qldcate goggles  i there going to be flying wings ,0,flood
'295439077031940097',having fun main hujan mcm 15 thun lepas       weather  rain  thunderstorm  australia    nundah village  ,1,flood
'296251447148941313', annemoloney that was a 25 minute phone call    oops,0,flood
'297340186898087938', followfriday  rhiannonnnxo my bestie  so very proud of her  she s beautiful and funny  and has a big heart ,0,flood
'295672405102309376',waters up at bottom of bright st  kangaroo point  ,1,flood
'296601511755128832', amandaashby fingers crossed you weren t battered about too much in those weekend storms  xx,1,flood
'297088449968758784', harry styles it s your birthday in australia  so happy birthday      have a great day  i love you     xx,0,flood
'296507542253735936', book8  brainrules 9 10 multi sense presentations  re use of scent at recall improves results drastically,0,flood
'295531017173876736',the wind is so scary     ,0,flood
'296763941428817920', poshlopez there are people who go through life sitting in their brains    another example ,0,flood
'296165742280339456', arianagrande remember when you followed me today and i cried,0,flood
'295331299705647105',do u like nissan cube     eyeland,0,flood
'295481835515957248', treanmachine ya we are good here  we built fort knox xxx u ,0,flood
'296905347048828929', littlemixoffic so proud of you girls   dna tour vids are making me teary  love you lots xx  ,0,flood
'295875124274556928', brentonspeed yeah he did really well in the 3 test matches   short memory,0,flood
'296485093164339200', starts talking to japanese exchange student at school     immediately forgets all japanese ever learnt    ,0,flood
'296219259120517120',9 30pm and it s still over 30c  apparent temp 36 6c and a humidity of 77   all praise the ac ,0,flood
'295668414188511232', spencerhowson great work on the radio  612brisbane this morning ,0,flood
'296121334407233536',after work  back to whyrls  check animals again  home  clean  make dinner  fall over ,0,flood
'297314114366238720', liamnolan i plan on doing just that tomorrow night   ,0,flood
'295841498547765248',brisbane fuckface fuckface s  before someone gets beaten up   ,0,flood
'296585725544120320', realjackmcclane oh i know     my hubby did too  i was sobbing,0,flood
'296554621730701312',whatever u goin thru  think of it like being on a step  u r going up step at a time  don t stress out too much  its only a step,0,flood
'295606252652875776',praying i would be sober enough to go to work  wish me luckkkk,0,flood
'296953138185920512',all packed  see u soon  jakarta   holiday  getaway    orange grove rd   bosworth street   55  ,0,flood
'295469554065346561', blistr73 i hope it does then the  rich and famous  will see how much of a tool he really is    masterchefau,0,flood
'297283833185832960',mmmm  mel s looking good least,0,flood
'296221159240900608',need a window cleaner after that huge storm   ,0,flood
'295438878851084288',the last thing i need is mvf doing both pho and german schnittie in one episode,0,flood
'297251689793200128',we should be thankful for ccm fans  they make the bogans of qld coastal towns look like debonair refined gentlemen ,0,flood
'296359832729026560',it s  annoying to think that this girl s  dumbass still hasn t gotten a clue  i will put her in a box 6 ft under if she doesn t piss off   ,0,flood
'296190218816606209',there are a lot of hottttt people in cairns  i can tell because they are all glistening with sweat,0,flood
'296509196722139137', elusive sausage ahhh the house of pain ,0,flood
'295696173950435329', mel tea it s the winds that are a bit of worry as all that water soaks the ground  wind knocks over trees ,1,flood
'295988853213364225',first day back at work after the long weekend of rainy hell   mother nature and her wacky sense    coorparoo  ,0,flood
'297318697293455360', mileycyrus oh mannnn not sure if i would be feelin the love ,0,flood
'297180668541165568',the only good thing about watching old bulldogs games is steve price  nrlsummettime,0,flood
'296206146413404160',as annoying as the nsw girls are  at least  mkr doesn t have all the emotional bs  masterchef aust goes on with ,0,flood
'296558249312915456', albiestar no wait  i say it s a funny old world then cackle drunkenly ,0,flood
'296924073538244608', jamesvickery he is a tinny bugger i ll give him that   ,0,flood
'296524447895134208', gazgshore i think it d look cute,0,flood
'296849633869713408', vaish red devil we didn t kill them off  should have led by 2 3 goals  all teams try harder when they are only 1 goal down   ht,0,flood
'295353801370652673',with  adi mark adi at chandler swimming centre    adi  swimming  boss  markostheboss,0,flood
'296358011620958210', dearelina ugh this doesn t help me  i need it to be 24 degrees ,0,flood
'295387229642162176',john taylor    johntaylor  is now trending in  brisbane  ,0,flood
'295342242632192000', randomknits  gilmae i know  it was 20mins away  also one just up the road from me  very lucky,0,flood
'297246230487113728', kogan still waiting on support team to contact me ,0,flood
'296187893788065792',missing the bad weather again    talk about being lucky  ,1,flood
'297209054135197696',what s better then a  1 frozen coke    two  1 frozen cokes       cold  refreshing  followback  ,0,flood
'296431953815695360',gillards glasses cannot hide that she is still a woman and thus we must continue to disrespect her ,0,flood
'295781667346472960', adamschofield22  great meal and service  pigriverside in brisbane   qualityspot thanks mate  appreciated ,0,flood
'295392802790060032', paulcunningham 38 degrees and humid now  just rode for an hour on the motorbike  followed by drinking almost a litre of water in one go ,0,flood
'295407079697571840', keithurban good choice  and thanks for keeping 10000  people off our dangerous roads ,0,flood
'295478715842969600', keira mcintosh you need to post more whiskey pics ,0,flood
'296433016320954371', andyexpandy still gotta see it  i am the worst human ,0,flood
'295830872857395200', angelineavenue looks like you won t be down there for a while haha  after about a months time i won t be in australia for a while,0,flood
'296185216886771712', bennyboy1210 how did today go mate ,0,flood
'295836935379881984',no that photo is not edited  how beautiful is it ,0,flood
'296130553999151104', thatparawh0re yeah it was pretty bad,0,flood
'295439908473020416',it calms down then starts again,0,flood
'295335518177218562',omg  i see it   imlaurenmcguire what a beauty  pop a sapphire blue necklace on her and who could tell the difference    purrfect,0,flood
'296616381984694272', melzlr you will get embarrassed too in a year or two  you will see what they re going on about  but mothers are like that  especially asian,0,flood
'296046185175732224', treehouse once again fuck off this is from 3 weeks ago,0,flood
'295371090660843520',getting missing ingredients for making pancakes    nightowl   ,0,flood
'295660286139039745',well  lost power at home overnight  off to chermside with bec    going to be an interesting day,1,flood
'296437810234269696', meaganpitt k would say not  i would say a little too big   ,0,flood
'296584594306772992',i try not to hate people    but seriously it s like some people just ask for it ,0,flood
'295430649265938432', aliminx37 watching trevor mcdonald death row documentary on your recommendation,0,flood
'296134107283476480',can t wait to get home  walk the dog n play video games,0,flood
'296541503755542528',waiting for sleeping dogs update to download  i cant play because it wants to download a stupid dlc i would never  ever buy ,0,flood
'295860501123063808', scala100million yeah hun as sweet as me and  you love you boo onelove muahhhh xoxo  onelove,0,flood
'296899375911821312', siham a  i m great thank you    been busy though  just started school hm  and you   ,0,flood
'296872076202086400', brooksbeau can you please just follow me   it would be much appreciated  thank you and love you,0,flood
'295485844473659392',home alone in the dark because no power  welp ,1,flood
'296513083512336385',amazing sportsgirl m beaded top  30 00  ,0,flood
'295383246043242497', cuteboyjoe look up giiovanna plowman fake account of her and they ve posted the dog video and the chicken one  about to watch the chicken,0,flood
'296109766894301185',thisrt autocorrects  thinking of something and laughing alone ,0,flood
'295488881325916160', d keating haha indeed that s what the subbies r for   ,0,flood
'296737994520551428', imao   adamsbaldwin love both as well   ,0,flood
'296987481058988033', peterlu0ng  lindapham09 no her very first ever time was with me and tina    but then she just kept going and going like all the time ,0,flood
'295380187367997440', mitchmarsh235   bigwet  rain  rain  rain coast is pretty bad,1,flood
'295320949924974592',sick of hearing about beating manu  arsen  kudos from that ran out many embarrassments ago  sort yourself out  ncfc  pinkun,0,flood
'295398156886224896',   cowering from the rain and kitties and jebus why has thou forsaken me   ,0,flood
'295386113697251328',am loving that  thebigwet is forcing a bit of quality home time    snuggling in with the man from snowy river and an affogato ,0,flood
'295817158175387648', paulmcwilliams1 thats where i am  it is stunningly located  great little swimming pool  too  good choice ,0,flood
'295431186908598272',now  what im with isnt it  and whats it is strange and scary to me    itll happen to you ,0,flood
'297456446646403073',today i learn how to shoot on film   canon  a1  35mm,0,flood
'296841056056664065',i just ousted  garykelk as the mayor of grovely state school on  foursquare   ,0,flood
'296884597252296704', stucatzo  grogparty can t wait for clean up australia day on sept 14 ,0,flood
'296228875015426049',tue jan 29 2013 12 10 41 gmt 0000  utc    modis flood map server processed tile  140e020s date  2013 029,1,flood
'297296211470327808',almost crashed the car when  smallzy announced  thebritawardscomp   close to tears,0,flood
'295800352379383810', jlh25 hi rat   we copped it last thurs   500mm rain but luckily no damage here     30 yachts washed onto rocks   we are all good ,0,flood
'297194484150718464',time to make some gains     gmbuenaflor,0,flood
'295806396753141760', ralphy boy optus is still shit though,0,flood
'296611838324514816',thank u  christinecaine  thats exactly what i needed at this very moment  god is never too late to answer  thank you  ,0,flood
'296931463511818241', flyingjnai can i have a cock shot ,0,flood
'295482208779653120', mummy  issues  myrantypants  neesayer  findyoursimple  kirri white thanks  we are in stanthorpe for the long w end hasn t stopped raining,1,flood
'295341038237790210', farrahwrites a staple until you get a mini screwdriver    ,0,flood
'295820939944419328',irish people can t get enough of football shirts  they love em  ,0,flood
'296608720027271168',loving this artwork  no idea who it s by though        mooloolaba beach  ,0,flood
'296046526172647424',incase you re unaware   jb hifi oxley is closed due to flooding  roads are cut off and no one can get to  stay safe   bigwet,1,flood
'295401764763611136',   arai motor bike helmet   black    almost brand new     200 00 clear island waters  ,0,flood
'297169746678403072',the kiwi beast   i jumped out of this exact one in picton sydney from 14 000ft  twice  in 2009    ,0,flood
'297235345567793152',under the latin moon ill be dancing all night with you ,0,flood
'296436327170322433', midamabu  savethecurl handling it one click   a time   ,0,flood
'295516700613410817', karlstefanovic no power where i am and backyards kinda flooding,1,flood
'295503339037265920',god why so many ass holes  the man is in pain did e no see his foot  ausopen  wankstains,0,flood
'295404105537564672', keithurban thank you so much for postponing your show til 2moz night  crazy out there  your such a good aussie looking after us  can t wait,0,flood
'296089567151411200', purdyschocolate can t wait to see what you guys do for the year of the aussie ,0,flood
'295709029634809856', jaibrooks1 hahahaha  do we get money out of this  ,0,flood
'295666903916093440',watched sunrise  i fucking love you guys  your amazing       did so good on sunrise  bestnight     wow  justicecrew,0,flood
'295831266366992384', kiimmmie  bignosestu but what about the hair ,0,flood
'295688882899525635', telstra any eta on mobile coverage being fixed in north ward qld 4810  ,0,flood
'295431671904366592', bigwet starting to get some serious weather in the city  from new farm   ,1,flood
'296727294075097088', peterlu0ng yes  whenever you re not busy lets hang out,0,flood
'295483086605533185', eldinsofic thanks for the follow bud,0,flood
'295517508578983936',now everybody knows we re better off on our own ,0,flood
'296572679920693248', jennietran11 yeah i was basically on the site from 6pm or 7pm sydney time and still nothing      oh well kinda annoyed but i m sure,0,flood
'295858769026502656', caarlax really  what chippy  i will be visiting it in may haha  freemunch aww i couldn t be assed doing essays  i feel for you  x,0,flood
'295348336599371776',here we go  rampage v teixeira,0,flood
'296964615982690305',i love it when people  ignore your texts    then you see them  like pictures on  instagram     dafaq,0,flood
'296507184601260032', stalkingreedus  niki shuuta  wwwbigbaldhead oh god  he s still wearing his usual ray bans    good man ,0,flood
'295792585644064768',goals for this year    quit smoking for good   fly to samoa and get the malu done   holiday in nz   and something successful,0,flood
'295926639177637888',coast vintage apparel  where are you guys  i m in australia  love the clothes     vintagecoastapparel vintage clothing originaldesign,0,flood
'295486230894878720',tennis is on rain is coming coming from all possible angles think it s a good night to write poems    ,0,flood
'296094499069894657',there s like one person at my school and she likes linkin park and mcr but she also likes nickleback crie,0,flood
'297298915974328322',decent performance by the roar  probably deserved to win  conceded two poor goals  something to build on for brisbane  roarvccm,0,flood
'296854261881520128', megspower i need a burrito for dinner to numb my sadness i think ,0,flood
'296567622722539520', chelseaaaroseee you have a bed time now      ,0,flood
'295333056615702530', wwwbigbaldhead bit cloudy  worse in queensland though     floods and rain ,1,flood
'295890492808392705', conway dj hahah cute   bailey does the same no idea how that is comfortable for them at all ahah,0,flood
'295367068944044032',people sharing the dog videos need mental health checks  lol,0,flood
'296914102771662848',i m saving my mum a tonne of money this month by not using hot water,0,flood
'295420842643423232',my backyard now has a river running through it  bigwet  brisbane  australia  rainrain   sluzza halfway house  ,1,flood
'296763042807549953', b105lsa  b105brisbane loving 90 s old school day headed to sunny coast  singing and bopping on the bruce hwy ,0,flood
'295729104538435584',flights cancelled until wednesday  fml,0,flood
'295479591970152448', pennyywear aw come next time hahah xxx,0,flood
'295427301032730625', mikkidombkins love it  couldn t resist a good quote  hope u r well luv,0,flood
'295332159152082945',heading back to springsure for refreshments  well try to drive south later  fb,0,flood
'295328979647340544', johngilbank back better then ever after brain surgery 2 cut out tumour in dec  vision casting  inspiring us 4 the future   c3mackay,0,flood
'296578852724027392',onto dessert at the  eccobistro  masterclass this plate is crying out for a  fondant   it s j   e cco bistro  ,0,flood
'295463649554882560',why do people think is is cool to wear work boots  they aren t hipster  my dad wears them to work  stop ,0,flood
'296408243603910657',everything in our house has blown up thanks to the power surge  only thing that works is the plasma ,0,flood
'295734589756960770', dustin rhodes1 glad to see you back bro  but your brother is an ass for eliminating you  shoulda been other way around,0,flood
'297316437998067712', cafes  coffee  tower  architecture  outings  brisbane  goingout   la dolce vita  ,0,flood
'297320000904118272', prayinfaith amen  i pray that for myself ,0,flood
'296660763936964609',i really need to tweet myself better   aahaaaa  playonwords,0,flood
'295700983835676673', ellio73 been crazy over here tornados and cyclones,0,flood
'297176262781304832', wheeler9mike i will look out for you  coz i m gunna concentrate and enjoy counting all the tears in the  hullfc end ,0,flood
'295422295822966784', ravneezy  yeah a bit too late  party finished last week,0,flood
'295701846046150656', polka dot peony they should coz of generators    it d probably be madness there tho if the suburb doesn t have power,0,flood
'295322053584748544',funniest moment when your friend is laying down on facebook on her phone and she drops the phone and it hits her on the head,0,flood
'296953075812429824', inezchelsea ur a young  pretty lady,0,flood
'296605929628127233',ohhh yes  duty free liquor  winning  ,0,flood
'295815948798156800',hey  wwos9 how  bout you pull your head out of your ass and put the cricket on gem in qld or may the ghost of big kerry haunt you for life,0,flood
'296527073932091392',all my adam wears is polo shirts and boarders hahaha classic middle age dad,0,flood
'295426319934689280', alex flamsteed a few of us were wondering if you were originally from aus or us ,0,flood
'295797346686619649',you better look like a drowned rat in gumboots  magdalena roze    see attached  there s rules about flood reporting   ,1,flood
'295798413151313920', chingmachine the body was found in the oxley river  he got washed off motorbike in greenbank  pic of bridge  ,0,flood
'296987705932390400',getting drowsy  time to stop for a minute or 5     mcdonald s   ,0,flood
'295803018169962496', datkinson4pc  eamonnholmes so what projects do you support  it will create work and jobs can see an issue,0,flood
'295414759816314880',ppl say it s possible to fall in love again    but does that mean the first time wasnt real or what   curioustweet,0,flood
'296897323261370368',i m at confidential document solutions  brisbane  qld   ,0,flood
