,id,username,date,text,hashtags,geo,type
564,901477942840225793,emptymiddle,2017-08-26 16:14:24+00:00,Because #Harvey #Hurricane #donuts @Shipley Do-Nuts https://www.instagram.com/p/BYQ2jlUlrZ4pSAQGMudZwNzObldb4SuphHk-Ms0/ …,#Harvey #Hurricane #donuts,,official
565,901477932673232896,GoMcShowcase,2017-08-26 16:14:22+00:00,"#HarveyChronicles @Westside, Houston, Texas https://www.instagram.com/p/BYQ2i8GhV2IWimqLajfWMmLzpYegcNBrx2m2Fo0/ …",#HarveyChronicles,,official
566,901477810308567041,nadeacabrera,2017-08-26 16:13:53+00:00,"I want you to know with everything I won't let this go, these words are my heart and soul.… https://www.instagram.com/p/BYQ2gMpgKdM/",,,official
567,901477335681175552,MrCarlosWallace,2017-08-26 16:12:00+00:00,They said it's not over..... #harvey @Mosaic on Hermann Park https://www.instagram.com/p/BYQ2SB_hyXS/,#harvey,,official
568,901477317578432512,travisrlayton,2017-08-26 16:11:55+00:00,"Kind of a respite right now. @Jersey Village, Texas https://www.instagram.com/p/BYQ2R34FR9DSFe1IJ__Nur0B16wm9QyXJ5uN7E0/ …",,,official
569,901477280576409600,MegAnne,2017-08-26 16:11:46+00:00,It's a puppy party! #ColonelBradleyDuke #SurvivingHarvey #dukesanddingssurvivingharvey @… https://www.instagram.com/p/BYQ2QxiAuMN/,#ColonelBradleyDuke #SurvivingHarvey #dukesanddingssurvivingharvey,,official
570,901477131447939072,miguelsolorzano,2017-08-26 16:11:11+00:00,Just posted a photo @St Charles Borromeo Catholic Church https://www.instagram.com/p/BYQ2LmYn5Ud/,,,official
571,901477109662597120,PhilipCDaigle,2017-08-26 16:11:06+00:00,"Marking ourselves safe. #hurricaneharvey #bradysloan #deanmajor @Missouri City, Texas https://www.instagram.com/p/BYQ2L0alhPR/",#hurricaneharvey #bradysloan #deanmajor,,official
572,901476869610057728,TotalTrafficHOU,2017-08-26 16:10:09+00:00,High water on frontage rd in #Pasadena on Hwy 225 La Porte Fwy Frontage rd WB at Red Bluff #traffic http://bit.ly/17hsIjn,#Pasadena #traffic,,official
573,901476806020268032,CoachRodNight,2017-08-26 16:09:53+00:00,Current situation... #TSUvsFAMU #NCAA #CollegeFootball #Tigers… https://www.instagram.com/p/BYQ2Cx5g-YtP2M97X7BG8AbeKlSQ-Wj6OcTwL80/ …,#TSUvsFAMU #NCAA #CollegeFootball #Tigers,,official
574,901476646980603904,mariyol_arreaza,2017-08-26 16:09:15+00:00,#DevaCurl SuperCream Coconut Curl Styler… https://www.instagram.com/p/BYQ18r0BkJ5/,#DevaCurl,,official
575,901476641720983554,Iamtharealtre,2017-08-26 16:09:14+00:00,No Rain can stop me from getting it in today! #NoMoreExcuses #GetUpGetOutGetMoving #Runnerslife… https://www.instagram.com/p/BYQ19vHhbaK/,#NoMoreExcuses #GetUpGetOutGetMoving #Runnerslife,,official
576,901476605125697536,TotalTrafficHOU,2017-08-26 16:09:05+00:00,High water on frontage rd in #Pasadena on Hwy 225 La Porte Fwy Frontage rd EB at Red Bluff #traffic http://bit.ly/17hsIjn,#Pasadena #traffic,,official
577,901476602084708353,DeniaTuma,2017-08-26 16:09:05+00:00,"Really Ma, the camera again? #kade #bigpaws #bigheart #canecorso #canecorsosofinstagram… https://www.instagram.com/p/BYQ18_1AUTg/",#kade #bigpaws #bigheart #canecorso #canecorsosofinstagram,,official
578,901475681997135872,DJShante,2017-08-26 16:05:25+00:00,Harvey Silent/Watch Party 2night! #FoxHollowHouston 9-2am @Fox Hollow https://www.instagram.com/p/BYQ1htEhcck/,#FoxHollowHouston,,official
579,901475490548125696,donnydoomhtx,2017-08-26 16:04:40+00:00,@LILDUTTYBSM we on the same vibe right now brotha!! Even though my levels http://peaking.lol #DaGoat… https://www.instagram.com/p/BYQ1UHElRY_/,#DaGoat,,official
580,901475360075796481,emptymiddle,2017-08-26 16:04:09+00:00,Hello gorgeous #Kroger #harvey #1% #Houston @Kroger https://www.instagram.com/p/BYQ1YmflCjNwMCgiPxxTm0QEKxY0d28Pev7gK80/ …,#Kroger #harvey #1 #Houston,,official
581,901475355369799680,IndianMenOnly,2017-08-26 16:04:07+00:00,"Spicy #rachelangellong #bigo #bellairetexas @Bellaire, Texas https://www.instagram.com/p/BYQ1Yi2gbgg/",#rachelangellong #bigo #bellairetexas,,official
582,901474779114479616,farmboybrewshop,2017-08-26 16:01:50+00:00,Open until the roads say no. Come see us while you can! . #homebrew #makebeer #makewine #wine… https://www.instagram.com/p/BYQ1HhIBysV/,#homebrew #makebeer #makewine #wine,,official
583,901473865884467205,highspeedphoto,2017-08-26 15:58:12+00:00,Maybe.... there will be flooding. Busy couple of hours for the text alert service … https://www.instagram.com/p/BYQ0tcVg-60/,,,official
584,901473838004940801,R_Phillip,2017-08-26 15:58:06+00:00,"White Oak Bayou! #dontdrown #hurricaneharvey @Houston, Texas https://www.instagram.com/p/BYQ0sfWBeFJ/",#dontdrown #hurricaneharvey,,official
585,901473323007307776,WinkWestwood,2017-08-26 15:56:03+00:00,Nah I rather hear Cardi than Rosie anyday RT @HarlemGetsMoney: Accents from heaven VS Accents from hell.pic.twitter.com/wJURxRm9n6,,,official
586,901473074272284672,LopezHouse,2017-08-26 15:55:04+00:00,It went down a few inches since this morning. Another heavy band and it's over for the… https://www.instagram.com/p/BYQ0WF4hBnt/,,,official
587,901472821490184192,jayjay0123,2017-08-26 15:54:03+00:00,"On gawd I have a full bar at tha house. ..J3 103 @Third Ward, Houston https://www.instagram.com/p/BYQ0Ovngtx5dzz5IKZlYUPKHepSvEIp0Mp0KNA0/ …",,,official
588,901472309915136000,jayjay0123,2017-08-26 15:52:01+00:00,"Huh Mann frr frr I'm just tha messenger. .. @Third Ward, Houston https://www.instagram.com/p/BYQz_zzg6DjM8IAntDH0PkzL2ZhYU2PRKHzGVE0/ …",,,official
589,901472092868284416,PrisonBreakTatt,2017-08-26 15:51:10+00:00,Supporting our Thin Red Line family. . We are FAMILY! Experience the ONLY theme studio in the… https://www.instagram.com/p/BYQz5ZHAtMX/,,,official
590,901471976253870081,_Coach_J_,2017-08-26 15:50:42+00:00,"Just posted a photo @Houston, Texas https://www.instagram.com/p/BYQz2LWgG_T/",,,official
591,901471661932904448,TyBeezy11,2017-08-26 15:49:27+00:00,"His let them do what they do cause we better than that #PlayMakerz @Third Ward, Houston https://www.instagram.com/p/BYQzs-BF5Lo/",#PlayMakerz,,official
592,901471513043509249,PearlandTX,2017-08-26 15:48:51+00:00,heavy intensity shower rain -> moderate rain temperature down 80°F -> 78°F wind 22mph -> 11mph,,,official
593,901471075095257089,texasbodyart,2017-08-26 15:47:07+00:00,The studio has flooding all in the area so we will be expecting to be closed until water has… https://www.instagram.com/p/BYQzbxGlknc/,,,official
594,901470901874679808,WinkWestwood,2017-08-26 15:46:26+00:00,Her dad was a square RT @lilbadbitches: ...........what the fuck does this even mean??? https://twitter.com/lilbadbitches/status/901465793929637889/photo/1pic.twitter.com/N2IxahHeEj,,,official
595,901470726355644416,HardBodyGeekcj,2017-08-26 15:45:44+00:00,"Sucks missing out on my clients because of this storm, however I can still workout @… https://www.instagram.com/p/BYQzRbCBQ0M/",,,official
596,901470234342809604,JudithLisacHome,2017-08-26 15:43:47+00:00,Welcome to Houston! #lovedbytheking #sandiegogirltohouston #sandiegogirltotexas… https://www.instagram.com/p/BYQygzYlghl/,#lovedbytheking #sandiegogirltohouston #sandiegogirltotexas,,official
597,901470200490582019,quickr1,2017-08-26 15:43:38+00:00,"There may be a hurricane, but #Pearland still has #donuts ! #hurricaneharvey #pearlandfoodies @… https://www.instagram.com/p/BYQzC3mALbi/",#Pearland #donuts #hurricaneharvey #pearlandfoodies,,official
598,901469850522071041,USGS_TexasFlood,2017-08-26 15:42:15+00:00,"#USGS08076000 - Greens Bayou nr Houston, TX Height: 55.25ft ▲ (55ft) Flow: 5640cfs http://waterdata.usgs.gov/tx/nwis/uv?site_no=08076000&t=20170826103000 …",#USGS08076000,,official
599,901469848122929153,USGS_TexasFlood,2017-08-26 15:42:14+00:00,"#USGS08076000 - Greens Bayou nr Houston, TX is above NWS flood stage (55ft) http://waterdata.usgs.gov/tx/nwis/uv?site_no=08076000&t=20170826103000 …",#USGS08076000,,official
600,901469420505235462,Pejulyn,2017-08-26 15:40:32+00:00,#Love from us to you. @Pejulyn... where all #lives #matter! #Harvey #hurricaneharvey… https://www.instagram.com/p/BYQyrvfnvsY/,#Love #lives #matter #Harvey #hurricaneharvey,,official
601,901469238975758337,VarnerRobin,2017-08-26 15:39:49+00:00,"@Houston, Texas https://www.instagram.com/p/BYQykprAK6-v3CZ8hEF2Q2XljsjTh5_mmInKqE0/ …",,,official
602,901469169530675201,jayjay0123,2017-08-26 15:39:33+00:00,"Huh Mann frr frr I'm just being honest @Third Ward, Houston https://www.instagram.com/p/BYQykq5gr5SswFFs5p49P8F_EN6iEN6jrzkPko0/ …",,,official
603,901468277624324096,shalfeldt,2017-08-26 15:36:00+00:00,Choke hold. He didn't stand a chance. @Tiger Den https://www.instagram.com/p/BYQyKBfBXxaqVeg7UbkH0Eylhe9P4w0A7fIM200/ …,,,official
604,901468094740262912,TotalTrafficHOU,2017-08-26 15:35:16+00:00,High water on entrance ramp in #SeSide on E Sam Houston Tollway NB at Spencer Hwy #traffic http://bit.ly/17hsIjn,#SeSide #traffic,,official
605,901467825323245569,TotalTrafficHOU,2017-08-26 15:34:12+00:00,Exit ramp high water cleared in #EastSide on E Sam Houston Tollway NB at Pasadena Blvd #traffic http://bit.ly/17hsIjn,#EastSide #traffic,,official
606,901467748970057732,docmump,2017-08-26 15:33:54+00:00,Going to Las Vegas. #VMWorld @William P. Hobby Airport https://www.instagram.com/p/BYQx6_ehyzC/,#VMWorld,,official
607,901467693907181569,TotalTrafficHOU,2017-08-26 15:33:41+00:00,High water across all main lanes in #EastSide on E Sam Houston Tollway SB after Pasadena Blvd and before Fairmont Pkwy #traffic,#EastSide #traffic,,official
608,901467015247998978,TweetsByDM,2017-08-26 15:30:59+00:00,"Talked shit about the hurricane all night, knowing my luck we're all fucked now… https://www.instagram.com/p/BYQxlaWHWxC/",,,official
609,901466771164672000,TotalTrafficHOU,2017-08-26 15:30:01+00:00,High water on entrance ramp in #EastSide on 610 N Lp WB at N. Wayside #traffic http://bit.ly/17hsIjn,#EastSide #traffic,,official
610,901466610988445696,ragupesto,2017-08-26 15:29:23+00:00,Debido a las condiciones del tiempo en el@area de #houston el @arenatheatre ha pospuesto el… https://www.instagram.com/p/BYQxZm1g1XT/,#houston,,official
611,901466127108276226,fatrat282,2017-08-26 15:27:27+00:00,"Just posted a video @Houston, Texas https://www.instagram.com/p/BYQxLsHhubnbgU8x5xZUe3CHGcJ4CP0djJ0zzw0/ …",,,official
612,901466013266399234,AtomicLabRat,2017-08-26 15:27:00+00:00,Its mums. Another 1960s Bulova Accutron Spaceview at the 2017 All Texas Chapters Regional.… https://www.instagram.com/p/BYQxICdla4j/,,,official
613,901465779274620928,Jasonso504Man,2017-08-26 15:26:04+00:00,Ain't Nobody Dope As Me I'm just So Fresh and Clean! So Fresh and So Clean Clean... #GodisGood… https://www.instagram.com/p/BYQxBnmhgM8/,#GodisGood,,official
614,901465554409705473,DestinationBrew,2017-08-26 15:25:11+00:00,The White Oak #Bayou in #Houston is starting to rise as rainwater from #HurricaneHarvey drains… https://www.instagram.com/p/BYQw7Omhu6z/,#Bayou #Houston #HurricaneHarvey,,official
615,901465441218031616,MegAnne,2017-08-26 15:24:44+00:00,"We got our hurricanes, and all karaoke songs were rain-related. @3sheetsbar @awduke4… https://www.instagram.com/p/BYQw3tSgg3M/",,,official
616,901464843835846658,cvillagrana,2017-08-26 15:22:21+00:00,Paula is off to Philly! I am grateful that we were able to get her on a flight today. Now… https://www.instagram.com/p/BYQwm4KBctT/,,,official
617,901464743755472897,martin_tzoc,2017-08-26 15:21:57+00:00,Hi guys good morning estamos viendo Telemundo news en roku att. La directiva Centro Cristiano la… https://www.instagram.com/p/BYQwa9kA_OO/,,,official
618,901464616215207936,egross,2017-08-26 15:21:27+00:00,"Affects of the hurricane where we are, so far. If we keep getting… https://www.instagram.com/p/BYQwgRPAXFH2FevjWshw9HYYUWVOeaOWV4yN940/ …",,,official
619,901464586418892801,martin_tzoc,2017-08-26 15:21:20+00:00,Hi guys good morning estamos viendo Telemundo news en roku att. La directiva Centro Cristiano la… https://www.instagram.com/p/BYQwa9kA_OO/,,,official
620,901463930396184576,LadyCrochet,2017-08-26 15:18:44+00:00,#BONNERBROS. #NRG. #TBWE. #LadyCrochet. #GALLERIA77063. #YOURCROCHETDESIGNER. #crochetcreator.… https://www.instagram.com/p/BYQwMJAARJy/,#BONNERBROS #NRG #TBWE #LadyCrochet #GALLERIA77063 #YOURCROCHETDESIGNER #crochetcreator,,official
621,901463543228321792,JBsOutlawSaloon,2017-08-26 15:17:11+00:00,"Every Saturday night at the all new ""Johnny B's Outlaw Saloon"" !!! We've got $1.50 Drafts and… https://www.instagram.com/p/BYQwAbQHNtm/",,,official
622,901462525581111297,Gamer74360,2017-08-26 15:13:09+00:00,"Me right now @Northeast Houston, Houston, Texas https://www.instagram.com/p/BYQviVcnfBt/",,,official
623,901462407805104128,rastamma,2017-08-26 15:12:41+00:00,"Some citrus so I don't get scurvy. #HurricaneHarvey @Houston, Texas https://www.instagram.com/p/BYQvfoZBhgO/",#HurricaneHarvey,,official
624,901462038039408640,el_dontx,2017-08-26 15:11:12+00:00,Phones are ringing like crazy! Yes! 24 hour fitness on Fairmont is OPEN! Only classes and… https://www.instagram.com/p/BYQvVAmlbin/,,,official
625,901461926735040512,rachparker,2017-08-26 15:10:46+00:00,Stepped out to run an errand -- it's like the opening scene of a zombie flick. #hurricaneharvey… https://www.instagram.com/p/BYQvR3MgIUz/,#hurricaneharvey,,official
626,901461915339280387,laranamara,2017-08-26 15:10:43+00:00,"I'm at Tacos la Bala in Houston, TXhttps://www.swarmapp.com/c/0DcZKbu5PWO",,,official
627,901461878181814272,LadyCrochet,2017-08-26 15:10:34+00:00,Lady Crochet & Geneice! My Personal Assistant is invaluable to me! Thank you Jesus! #godsent @… https://www.instagram.com/p/BYQvQOmgC5D/,#godsent,,official
628,901461819050532864,realtalkjunkies,2017-08-26 15:10:20+00:00,"Proud listening to Mayor Sylvester Turner making Houstonians feel safe and saying they’re looking out for low income, homeless and seniors",,,official
629,901460711049658368,ocuellar10,2017-08-26 15:05:56+00:00,Great for my wallet Not so great for my waistline!! #htown #hurricaneharvey #alwayshungry… https://www.instagram.com/p/BYQuulOH0_J/,#htown #hurricaneharvey #alwayshungry,,official
630,901460521660141568,bzygo,2017-08-26 15:05:11+00:00,"Don't look directly at Hurricane Harvey @Alief, Houston https://www.instagram.com/p/BYQum9ehIDj/",,,official
631,901460124572798976,sophianicolee_,2017-08-26 15:03:36+00:00,"Good morning friends, let's talk BODY RECOMPOSITION May 25, 2017 August, 2017 I'm about ~127… https://www.instagram.com/p/BYQuc7zlJ3O/",,,official
632,901460041475252224,absolutrunnr,2017-08-26 15:03:16+00:00,It's not raining right now in Upper Kirby. The clouds are part of the outer-band of Harvey… https://www.instagram.com/p/BYQuXEbHi3c/,,,official
633,901459980502650880,Millk_ChocoLate,2017-08-26 15:03:02+00:00,Just posted a photo @Houston/N https://www.instagram.com/p/BYQuZOShINeZsj-uOT-A5xOAhHxdkQ9sHgAtec0/ …,,,official
634,901459738277421061,AtomicLabRat,2017-08-26 15:02:04+00:00,1960s Bulova Accutron Spaceview at the 2017 All Texas Chapters Regional. Very lightly… https://www.instagram.com/p/BYQuR_wFlFY/,,,official
635,901459655758561286,GallerLindaRuth,2017-08-26 15:01:44+00:00,Super ER team! Nobody gets to go home because Hurricane Harvey is out and about!!! As long as… https://www.instagram.com/p/BYQuO_xBQ5x/,,,official
636,901459532924289025,BLifeWestU,2017-08-26 15:01:15+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIRR,,,official
637,901459188332802048,AtomicLabRat,2017-08-26 14:59:53+00:00,1920s Art Deco Gustav Becker coffin clock. 2017 All Texas Chapters Regional. #watches… https://www.instagram.com/p/BYQt5xflFpa/,#watches,,official
638,901459012377554946,RonaldCGreen,2017-08-26 14:59:11+00:00,"Happy Saturday! Hold on...this too shall pass. #BeGreatAnyway #TeamGreen @Third Ward, Houston https://www.instagram.com/p/BYQt8E4Ab-C/",#BeGreatAnyway #TeamGreen,,official
639,901459010372722689,SummerwoodBL,2017-08-26 14:59:11+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIR9,,,official
640,901458829858267136,TotalTrafficHOU,2017-08-26 14:58:27+00:00,High water on frontage rd in #JerseyVillage on 290 NW Fwy Frontage rd Outbound at W Rd #traffic http://bit.ly/17hsIjn,#JerseyVillage #traffic,,official
641,901458664451706881,SouthHoustonBL,2017-08-26 14:57:48+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIQx,,,official
642,901458578627756032,BLifeSheldon,2017-08-26 14:57:28+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIQw,,,official
643,901458541583532033,AtomicLabRat,2017-08-26 14:57:19+00:00,2017 All Texas Chapters Regional. No one showed. Very lightly attended. #watches… https://www.instagram.com/p/BYQtutzFl8D/,#watches,,official
644,901458457471180801,ocuellar10,2017-08-26 14:56:59+00:00,Just posted a photo @Downtown Houston https://www.instagram.com/p/BYQtsx6nFPk/,,,official
645,901458315837878277,BLifeRiverOaks,2017-08-26 14:56:25+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIQo,,,official
646,901458227870789633,MyAmericanRoof,2017-08-26 14:56:04+00:00,Current conditions on Harvey. Don't drive into standing water #harvey #hurricaneharvey… https://www.instagram.com/p/BYQtl5VgG_O/,#harvey #hurricaneharvey,,official
647,901458142856400896,BLifePineyPoint,2017-08-26 14:55:44+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIQk,,,official
648,901458142634160129,cryswallbaby,2017-08-26 14:55:44+00:00,Hurricane Party this morning @mixfitzstudio! Come #leaveitonthefloor with me 11am! Be safe out… https://www.instagram.com/p/BYQtj8OnlEA/,#leaveitonthefloor,,official
649,901457886202744833,BLifeMontrose,2017-08-26 14:54:43+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIQf,,,official
650,901457604148248577,PastorJ_HigherD,2017-08-26 14:53:35+00:00,Our physical location worship experiences are cancelled at our SW and Katy location this… https://www.instagram.com/p/BYQtUEin-RU/,,,official
651,901457540126584832,BLifeMemorial,2017-08-26 14:53:20+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIQX,,,official
652,901457458698256384,ocuellar10,2017-08-26 14:53:01+00:00,Luv it!! @Downtown Houston https://www.instagram.com/p/BYQtPuBnP9S/,,,official
653,901457413865394176,jayjay0123,2017-08-26 14:52:50+00:00,Get at me they are going 2 foe a 1$cum on trying to get it on… https://www.instagram.com/p/BYQtKp6D8oFQ4qBnAHqTkhAU3uj8O3GVr6l3wY0/ …,,,official
654,901457213654487041,jayjay0123,2017-08-26 14:52:02+00:00,"Point blank period frr frr fuck a hater @Third Ward, Houston https://www.instagram.com/p/BYQtIXFDOosiKjKuIoxnOnmnu8dYbOiiwvdZQA0/ …",,,official
655,901456672291532800,JacintoCityBL,2017-08-26 14:49:53+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIQB,,,official
656,901456554930692098,OrigenYTradicio,2017-08-26 14:49:25+00:00,Hoy queremos felicitar a nuestro compañero y Arpista del Mariachi Origen y Tradición Arpa Rojas… https://www.instagram.com/p/BYQs0lUnNII/,,,official
657,901456465608802304,alhllwy,2017-08-26 14:49:04+00:00,"I'm at Peet's Coffee & Tea in Houston, TXhttps://www.swarmapp.com/c/cNTT5xKDQu1",,,official
658,901456397824667649,alhllwy,2017-08-26 14:48:48+00:00,"I'm at Terminal B - @united in Houston, TXhttps://www.swarmapp.com/c/aVD3fiFmTYd",,,official
659,901456325800071168,BLifeGalenaPark,2017-08-26 14:48:30+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIQ1,,,official
660,901456226541854720,_LeSeul,2017-08-26 14:48:07+00:00,"Dear Harvey. . @Houston, Texas https://www.instagram.com/p/BYQsr1Jg_kYvzTqR3P53lVusvUphPtI7k3zxPc0/ …",,,official
661,901456225862389761,higherdchurch,2017-08-26 14:48:07+00:00,Our physical location worship experiences are cancelled at our SW and Katy location this… https://www.instagram.com/p/BYQsqwtBgYG/,,,official
662,901456170422075393,VintageContessa,2017-08-26 14:47:53+00:00,"Sending thoughts, #prayers and #love to everyone in the wake of #hurricaneharvey especially… https://www.instagram.com/p/BYQslNfAsMS/",#prayers #love #hurricaneharvey,,official
663,901456154534043648,BLifeFresno,2017-08-26 14:47:50+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIPw,,,official
664,901455808747241472,BLifeDeerPark,2017-08-26 14:46:27+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIPl,,,official
665,901455807035957253,BLifeDeerPark,2017-08-26 14:46:27+00:00,"1124 Ellen Dr, Deer Park, TX 77536, $150,000 3 beds, 2 baths http://bubly.us/aIPk",,,official
666,901455584448266240,McubedCosplay,2017-08-26 14:45:34+00:00,"""Sometimes all you need is a little splash of color"" : @theleilalewis Lingerie:… https://www.instagram.com/p/BYQsZH-luDr/",,,official
667,901455539561013248,TotalTrafficHOU,2017-08-26 14:45:23+00:00,High water on frontage rd in #Houston on 69 Eastex Fwy Frontage rd Inbound at Aldine Mail Rte #traffic http://bit.ly/17hsIjn,#Houston #traffic,,official
668,901455363601567745,ai3mcgrady,2017-08-26 14:44:41+00:00,Hurricane Harvey @Fall Creek https://www.instagram.com/p/BYQsLLPlowF/,,,official
669,901455215592976386,haileyheck,2017-08-26 14:44:06+00:00,"Don't worry! Hurricane Harvey got nothing on us!! #hurricane #harvey #dogsofinstagram @Houston,… https://www.instagram.com/p/BYQsObNggpv/",#hurricane #harvey #dogsofinstagram,,official
670,901455185846849536,UEscissorhands,2017-08-26 14:43:59+00:00,If you're looking for something to watch during this storm... Then check out my full video of… https://www.instagram.com/p/BYQsNmjA95F/,,,official
671,901455001469558785,BrooksandDavis,2017-08-26 14:43:15+00:00,"#PrayforHouston #PrayforTexas @Pearland, Texas https://www.instagram.com/p/BYQsHsJgOlf/",#PrayforHouston #PrayforTexas,,official
672,901454948407418880,BLifeAlief,2017-08-26 14:43:02+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIPK,,,official
673,901454862717771776,BLifeAldine,2017-08-26 14:42:42+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIPG,,,official
674,901454861182660611,BLifeAftonOaks,2017-08-26 14:42:41+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIPD,,,official
675,901454775107149825,BLifeAcresHomes,2017-08-26 14:42:21+00:00,Blogging for Profits Series Part 6: 6 Surefire Ways to Make Money From Your Blog http://bubly.us/aIPC,,,official
676,901454747072421889,USGS_TexasRain,2017-08-26 14:42:14+00:00,"#USGS08072000 - Lk Houston nr Sheldon, TX Heavy Rain (1.96 in/hr) over the last 15 minutes http://waterdata.usgs.gov/tx/nwis/uv?site_no=08072000&t=20170826093000 …",#USGS08072000,,official
677,901454746849951744,BNICE_PHG,2017-08-26 14:42:14+00:00,#RAREPAIRALERT AIN'T GONNA LET A LIL RAIN STOP THE WEEKEND $$$... #AJ4s KILLIN EM!!!… https://www.instagram.com/p/BYQsA69BFpV/,#RAREPAIRALERT #AJ4s,,official
678,901454528351944704,idreaminstereo,2017-08-26 14:41:22+00:00,"a few days of this will be no bueno @Newport, Crosby, Texas https://www.instagram.com/p/BYQr1vMFEnI/",,,official
679,901454215134011392,NailsLavish,2017-08-26 14:40:07+00:00,"Due to Hurricane Harvey, we will open at 1 pm today Saturday 08/26/2017. Please call us at… https://www.instagram.com/p/BYQrxdilWiD/",,,official
680,901454072632528897,TotalTrafficHOU,2017-08-26 14:39:33+00:00,High water on the frontage rd. in #Houston on I-45 N Fwy Frontage rd Inbound before E Tidwell Rd #traffic http://bit.ly/17hsIjn,#Houston #traffic,,official
681,901453863953223685,AprilLButcher,2017-08-26 14:38:44+00:00,I am so thankful for the last 4 weeks of my life! I have learned so much about myself and… https://www.instagram.com/p/BYQrlwGHwI_/,,,official
682,901453270513852418,o0FlanK0o,2017-08-26 14:36:22+00:00,I got jokes! #hurricaneharvey #hurricane #harvey #power #netflix #jokes #goodmorningpost… https://www.instagram.com/p/BYQrV5snyeV/,#hurricaneharvey #hurricane #harvey #power #netflix #jokes #goodmorningpost,,official
683,901453197088362496,syncynlyn_cyndi,2017-08-26 14:36:05+00:00,"Still have to walk the baby! #harvey #yorkiepoo #gotsoaked @Houston, Texas https://www.instagram.com/p/BYQrTiyFMQW/",#harvey #yorkiepoo #gotsoaked,,official
684,901452528742789120,marconestor10,2017-08-26 14:33:25+00:00,I'm going home ・・・ Outfit of the day! Hangover chic! #mensfashion #manfashion #guysfashion… https://www.instagram.com/p/BYQq_cWABtL/,#mensfashion #manfashion #guysfashion,,official
685,901451972124999680,itzmeyvonne,2017-08-26 14:31:12+00:00,"Make sure you are prepared, I hope everyone is safe and okay. #hurricanharvey #hurricane #harvey… https://www.instagram.com/p/BYQqwSUBjvK/",#hurricanharvey #hurricane #harvey,,official
686,901451792386592769,Urbanpaths,2017-08-26 14:30:30+00:00,"Walked the dogs, checked on Buffalo Bayou, saw a toad laying eggs in a puddle. Now coffee.… https://www.instagram.com/p/BYQqqathvqj/",,,official
687,901451650132459520,JWWTHIRD,2017-08-26 14:29:56+00:00,Finishing this great box of five year old Juan Lopez Seleccion #2s (favorite regular production… https://www.instagram.com/p/BYQqmgKg-9k/,#2s,,official
688,901451197327998976,guttulus,2017-08-26 14:28:08+00:00,My foster dog attempts to escape during hurricane Harvey. #dog #dogs #l4l #ff #houston #pet… https://www.instagram.com/p/BYQqV3PHPWZ/,#dog #dogs #l4l #ff #houston #pet,,official
689,901451114410786816,Iamtharealtre,2017-08-26 14:27:48+00:00,"Its not Starbucks, but it will do. #McCafe @Westside, Houston, Texas https://www.instagram.com/p/BYQqXT4B5j0/",#McCafe,,official
690,901450671676731394,tonyazzaro,2017-08-26 14:26:02+00:00,Thoughts are prayers to all of those in my Lone Star State. #PrayForTexas #HurricaneHarvey @… https://www.instagram.com/p/BYQqI-rgoLe/,#PrayForTexas #HurricaneHarvey,,official
691,901450589439184896,Riceboxed,2017-08-26 14:25:43+00:00,"**Updated schedule for today Saturday 8/26.** We will be closing doors due to road conditions,… https://www.instagram.com/p/BYQqD8BB4zE/",,,official
692,901450226581606400,peacelveaggie,2017-08-26 14:24:16+00:00,Well we may still be waiting for rain from #HurricaneHarvey I would… https://www.instagram.com/p/BYQp5poh2WNgV6Yqwo8dfhnfOs1VUuNzx_C8bA0/ …,#HurricaneHarvey,,official
693,901450181127831552,bgintx,2017-08-26 14:24:05+00:00,Lots of rain throughout the night and the electricity flicked off… https://www.instagram.com/p/BYQp5TnhK23ossftE5NsZvlXXUrjYV7rklTQAo0/ …,,,official
