id,tweet,label,disaster
'262471652338700288', satstudytime    finally   we wish we had found that before   ya better get this soul plane gqb,0,hurricane
'262942913045090304',ha     frankenstorm apocalypse   hurricane sandy w   elle lo   ,1,hurricane
'262389399776538624',i like when a felmale assso fat she got that arch  i can run on that shit all day ,0,hurricane
'262621122762252288',union catholic still didn t call    do they want us to die in school ,0,hurricane
'263404320526045184',can t receive calls or texts,0,hurricane
'262489349780811776', byrdgangshoota i m still out shoota this nigga still fuckin wit this flat,0,hurricane
'263422091615952896', shastina eloff yes she came and sandy was mean a bad bad girl  i m safe  sound ,0,hurricane
'262944068244480001', jessemetcalfe  lanatx2012 please tell your followers there is a free flashlight app for phones if in trouble  hurricanesandy,1,hurricane
'262907832880476161', mr briann it gets kind of boring  o,0,hurricane
'262800424195739648',i was bagged wen my bitch snapshoted u on my ig lmao now u writing paragraphs about me i say dat to say dis lets get   ig killin brain cells,0,hurricane
'263131970429673473', vaccaro06  velozzcity  senorwanon this nigga said i heard benny s is open i got 4 beers idk man ill chill idc,0,hurricane
'263119829597310976', joshyyix no classes tomorrow honey,0,hurricane
'263032820639862784',but there s a shark swimming around the streets of brigantine lol  r i p beach house,0,hurricane
'262580521912131586',church this morning   my head is somewhere else  smh ,0,hurricane
'263037864906997761', m lebris  i wish there was a big ass party for everyone suffering inside due to this storm to go to and get fucked up  truth,1,hurricane
'262993147615920128', pourleternite idk i doubt it she probably went to novas house  let me call her,0,hurricane
'262368241949736961',brb  gotta go reply to a sext from my boyfriend  but like  in person,0,hurricane
'262800331644235776', benferrisswheel  did amanda seriously just think sandy from spongebob s full name was sandy hooks     ,0,hurricane
'263391042764697600',um  part of someone s house is in my backyard   sandy    yellow house  ,1,hurricane
'262663574806228992', salmanrushdie  shteyngart  had to be someone really bitchy and mean like one of the reality housewives from nj,0,hurricane
'262958615089008640', tomyfuturedaughter no boyfriend until you are 18,0,hurricane
'263380395440082944',with all of the storms  other events that have left people w o power  i seriously wonder why  psegdelivers still hasn t implemented  1 2 ,1,hurricane
'263077964533604352',my dads outside fixing a chair     oh,0,hurricane
'262379952505253889',honey boo boo in the house    the westminster estates   home office  ,0,hurricane
'262982656021643265', sdesalvo1 four wheel drive   hurricane sandy   fun,1,hurricane
'262743029981532161', ladyp1785  evn tho i jus left u i jus wanna wish my lil bro  steve mac17a happy birthday love u boo       thank u ,0,hurricane
'263126498834264065',water receding down christopher st  back towards hudson   west st  still submerged  going to bed    sandy  hurricanesandy,1,hurricane
'262750456424591360',i see the little connection here,0,hurricane
'262666093947133952',if i get nervous  my roommates will force feed me whiskey   sand   frankenstorm apocalypse   hurricane sandy  ,1,hurricane
'262648201461522432', cpileckas crazy times here in the city ,0,hurricane
'263292531838685184', jamaican baller egg whites and pancakes and orange juice ,0,hurricane
'263090972718678016',coffee time with the friends at home while   huracn sandy is here,1,hurricane
'262640397875040257',yeah your sex takes me to paradiseee  lt 3  lt 3,0,hurricane
'262754958502400000',everybody is trying to end it with one swing   approaches are out the window ,0,hurricane
'263373939894538241',so please don t run away  when my ganja s all gone ,0,hurricane
'263120820010901504',instagram is not a place for you to repost pictures of other ppl and rate them go on facebook for that shit so annoying,0,hurricane
'263110663398907904', theabsolutelife to dangerous to walk here,0,hurricane
'262430063155376130', cxno  nickyschrire  alexlore oh no      group roadtrip to texas    damn i m broke               always   fuck  sluts,0,hurricane
'263078809056718848',and i just lost power     sandy,1,hurricane
'262903394082099200', njwx winds picking up here in cape may nj  sandy,1,hurricane
'262652992006799362',today i went shoppin   talk is still cheap,0,hurricane
'263355268350484480', jenniwoww i can t even tell what it was  such devastation ,0,hurricane
'263073925834088448',pitch black house and me being deathly scared of the dark    is not a good fucking time    fml  scaryshit,0,hurricane
'262824102878916608', bien  guillao by making me not want it  lol good job,0,hurricane
'263003297118564352',i love how i can anticipate what people will say when i tweet something  fuckyall,0,hurricane
'262376269272989696', jennyybee well at least i know someone else is home lol,0,hurricane
'262566123826991104',  tht still seem like a long time sometimes  ,0,hurricane
'263071166946742272',dam this shit is crazy  ,0,hurricane
'263394651942309888', macdade2 a  yes  b  depends on what part of the universe youre interested in ,0,hurricane
'262538321224421378',i m never gonna get home with this traffic   evacuation,1,hurricane
'263344837393252352',no class wednesday lets goo   ,0,hurricane
'263370496572264448',i find it hard to keep u off my mind yo,0,hurricane
'263024866909892608',crotona park ny mon oct 29th pm forecast  tonight rain lo 51 tuesday showers likely hi 61,0,hurricane
'262572543083438081',turf burn fucking sucks    painful  ouch,0,hurricane
'262715633542774784',taco bell for dinner  ready for the walking dead ,0,hurricane
'262390928772308994',damn that rocket and thunder trade came outta no where,0,hurricane
'262648048528789504',its not over tonight  just give me one more chance to make it right  i may not make it through the night but i wont go home without you,0,hurricane
'262658780876128258',i m at hurricanepocalypse  queens village  ny  w  35 others  ,1,hurricane
'263149261535977473', invader  tim i m in nyc  there s a foot of water in the streets  trees are down  18 people have died  and dis guys watchin gladiator on amc,1,hurricane
'262762981601980416',free your heart to be inlove,0,hurricane
'263002364066295811', beccagonz watch 7 their shits legit,0,hurricane
'262626326119329793', abbywatson8 neverminddd we don t  matt said rich told him this morning,0,hurricane
'262642952160034818',mind you  the jets are getting torched by an offense operating with their backup quarterback and second string running back  think about it ,0,hurricane
'263319707120173056', blueheavenm i was at work when it happened so i wasn t worried  it s so blocked off now u can t get near it  bad crane management i say ,0,hurricane
'263425473076400128',okay dang  we all know the power is on now  smh all i need to know is  do we have school tomorrow or not ,1,hurricane
'262998047682879490',second mommy is feeling better  yayyyyy,0,hurricane
'263352114602995712', jessicajarrell isn t it a great song    ,0,hurricane
'262949417118736384', mara higgins i wondered where the deer went before and everyone ignored me  ,0,hurricane
'263102916125151232',more  water  monsters in  nj    new jersey turnpike   bayonne  ,1,hurricane
'263010644545114112', alecreilly never toke but shell let me drink one day,0,hurricane
'262786175360708608',i m not one to make excuses,0,hurricane
'262383388428730368',so i guess going to sleep early isn t happening ,0,hurricane
'263285886031130625',i haven t heard from roy since the storm hit     worried,1,hurricane
'262454507961716736',look how far we became  ,0,hurricane
'262615170130518016',en memoria a john lennon        strawberry fields w  2 others   ,0,hurricane
'262977096601702401', lucyyang7  leegoldbergabc7 getting wind damage  trees down and lights are blinking off and on    i have deep cycle battery 4 lights n radio,0,hurricane
'263079978931982337',you not the only one  rt   xonissa  i m so over this bitch sandy ,0,hurricane
'262423837109526529',just tryna take off his shoe  ,0,hurricane
'262363344340668416',yo like no lie there is like 2 or 3 girls upstairs and like 5 dudes  and no parents,0,hurricane
'262566128482668545',the city brought out the best of us  royallifestyyle  ,0,hurricane
'262619163829358592', immjasmine remember all of our old conversations omg,0,hurricane
'263238410838360064',i m usually so laid back but now even this storm is scaring me  everywhere is flooded and everyone is evacuating ,1,hurricane
'263376197499637760', missbehavedd you not bout it please stop,0,hurricane
'263337732523307008',in my sharolaid voice  can i whoop yo ass baby ,0,hurricane
'263078296051396608',power is out  little italy is dark ,1,hurricane
'262717371666558978',my job hasn t been this busy since the summer     is this a joke  people are pathetic ,0,hurricane
'262752170443669504',hurricane sandy on its way   ,1,hurricane
'262632726677573635',i bet dolphins score another touchdown this drive   ,0,hurricane
'263008098271244290', dannofthurs you could say the same about the gnex and nexus s,0,hurricane
'262419535699771392',i m a cat   last minute costume    brooklyn bowl  ,0,hurricane
'262590423208448000', matthewberrytmr   dywer or d moore for my one flex spot   in a ppr league,0,hurricane
'262657914785910784',people are taking the storm seriously  i ve never seen so many people and do long lines in the local store here in bushwick  sandy,1,hurricane
'262992008740737024',god bless my dad right now for going out to walk my dog  who will most likely get blown away,1,hurricane
'262987427084390400', slew999  bostongunner if that happens i will be suicidal ,0,hurricane
'262430494212374529',you can t say it but you want to,0,hurricane
'263410224738754560',driving around  damn some streets are still pitch black  sandy,1,hurricane
'262997795999477763', uwsurplus thanks  we may need to rely on your services depending on how the damage goes,0,hurricane
'262977039877955585',gonna text like only 5 pple to the max when the power go out needa save my battery,0,hurricane
'263093426516549632',hmmmm wtf am i gonna do now,0,hurricane
'262440626249949184', elf  santa  ballerina  brooklyn    danny s pizzeria  ,0,hurricane
'262938924140339200', laurenjessa that is the sole reason i would evac as well  safe now ,0,hurricane
'262655593997799425',cowboys defense came to play  now romo has to step up,0,hurricane
'263380169815891968',sewer overflow     socrates sculpture park  ,0,hurricane
'263068937992953856',this betch sandy really knows how to party    dixon mills courtyard  ,1,hurricane
'263141151094235136',the worst damage that  sandy  brought to  greenpoint  ,1,hurricane
'263343641454600192',trees down in riverside park on the upper promenade  sandy    riverside park promenade  ,1,hurricane
'263108547569659904',there goes the ice cream truck   ,0,hurricane
'262474245622349825',i drank and tried different things tonight and i just feel hype like normally  i swear i m immune to everythinggg,0,hurricane
'263350443973951488',someone should come visit me,0,hurricane
'262372602796965888', benirvine   spaceghostkush your mother s a fag  don t try to come for ed  stick to playing beer pong ,0,hurricane
'263094821940518912',playing sharades with my residents since the powers out its actually pretty cute now playing taboo   lightsout,0,hurricane
'263305014271946753',guys deal  is open we re all gonna be okay,0,hurricane
'262686090538930176',my score is good with you is excellent  you know lt ,0,hurricane
'262931389429727234',i wanna go eat     fucksandy,0,hurricane
'262949675773095936', xo lovemeornot i know i am lol its cuz ny is better than boston  p,0,hurricane
'263362894740205568',last post  and i m out    upper west side  ,0,hurricane
'262975464799350784',i just ousted kelly b  as the mayor of the cheesecake factory on  foursquare   ,0,hurricane
'263422610229051392',bar hoppin     genesis bar  restaurant   ,0,hurricane
'262603035447021570',nelle is in barbados casting the spell that s gonna destroy nyc 4 good aka sandy,1,hurricane
'263096685511720960',they didn t even want me till my neck got froze ,0,hurricane
'262906859307036672',there is absolutely no bread at my grocery store   pioneer supermarkets  ,0,hurricane
'262715374825517056',not exactly an auspicious start to the game    worldseries  postseason,0,hurricane
'263105818898083841',does rockaway  breezy  the jersey shore even exist anymore ,1,hurricane
'262601927488069632',starting carson over eli     let s fucking go oakland  raidernation  justwinbaby  bleedsilverandblack,0,hurricane
'262582316474454018', djshiftee   escape from new york  mandatory evacuation in nyc   zone a   375 000 people ,0,hurricane
'262712774231199744', twitterlesschris and i s innapropiate text conversation right now  gt  gt  gt  gt  hilarious  we are weird kids   littletalks,0,hurricane
'262937305130614786',anyone wannna walk to bagel base w me pwease,0,hurricane
'263090831567765504',waiting for  sandy to get the f  k out of my city    waldorf astoria hotel  ,1,hurricane
'263099486274977792',why does van have to live in north carolina and vanessa has to live in pennsylvania ugh i need you guys why are you so far away you guysssss,0,hurricane
'262423352130551808',it s weird from going to being someone s everything to not even knowing how to get along or talk anymore  like what even,0,hurricane
'262739209952034816', tomyfutureson no girlfriends   no smoke   no drink untill your 14  haha jk 17 nigga   ,0,hurricane
'263161312727670784', marlin xo lmao i totally do   no it s just funny   that s what gets you angry lol ,0,hurricane
'263084620168433665',still have power in hell s kitchen  flickering lights and light on wine  using the franken voice every chance i get ,1,hurricane
'262948650420940800', chersom1987 as long as i can bring gotti lt 3,0,hurricane
'262931230000046080', halfmoon17 how s it going out there  sandy,1,hurricane
'262363764886740992',me  my thunder buddy   halloween  ted  ,0,hurricane
'263090845190856704',crazy lightning or transformers exploding in nyc  lights are out and williamsburg is flooding   hurricanesandy   ,1,hurricane
'262612258440486912',when the govenor doesnt answer my tweet  ohokay,0,hurricane
'263324542473232386', noto15 raj isn t getting her fuckin midterm she can suck my dick,0,hurricane
'262991040145920001', christinelem   lmaooo  ohohohitsjohnny is working on legs today because sandy aint blowing this nigga over   gt  gt  gt  lol  youalreadyknow   p,0,hurricane
'262393727442632704',i love people watching  its so funny especially when most of the people are shit faced and can t walk,0,hurricane
'262916507359662080',if i give in to those memories we won t go back,0,hurricane
'262605523252293632', courtney1625 just needs to get here asap before i go clinically insane,0,hurricane
'263350777798590464', rachfitzpatrick  drtysouth i m trying its so nerve racking,0,hurricane
'263040064567795712',i m at frankenstorm apocalypse   hurricane sandy w   deanamarieg  ,1,hurricane
'262925997215711234',just before the sandy   jersey city waterfront  ,1,hurricane
'262557609998041089',had a fuckin blast last night,0,hurricane
'262442670012641280',there s hell in hello   good in goodbye   liein believe   over  in lover  end in friend  ex in next   and if  in life ,0,hurricane
'262343112230330369',i wish i could smoke weed with willy nelson  that would make my life,0,hurricane
'262595545405743104',no school monday    total bummer   my money   my time   sigh     amda  hurricanesandy,1,hurricane
'262901147411570689',  madmatt i still hate the design  very clunky to use with touch or keyboard mice  compare it to music info app you ll see the difference,0,hurricane
'262690189388955648',time to evacuate    bring it on sandy,1,hurricane
'263020773399199744', apattonverified dude  this hotel has nothing but a small breakfast room no porkrole egg and cheese  and a freezing cold pool ,0,hurricane
'262822241706852353',  melissaarcher thanks keep the prayers coming our way i think we are really going to need them   sandy,1,hurricane
'262658138933714945',i m gunna be stuck at work tonight  at least in getting paid     sheitt,0,hurricane
'262392760898838528', gottaacemysatexam   goodness i wish my kids managed to get this earlier   hurry before its unavailable   ,0,hurricane
'262628429176913920', adriannecurry just did an eighty minute spin class   that s right  i m proud   booyah   spin,0,hurricane
'263342988648935424', wilsonfilogamo that s why i love you,0,hurricane
'262521808136327168',literally got no sleep up the bitch that s staying at  nflorez814 s snores o fucking d,0,hurricane
'263092717582704640',got candles doe so its like im havin a romantic dinner lol  ,0,hurricane
'262955168566484995', johnfugelsang  chris christie is so determined to get people off the beaches he s planning on showing up at 4pm in his executive thong ,0,hurricane
'262590934221467648',my neighbor has been blastin that hippity hop music for the past hour turn that shit the fuck down,0,hurricane
'262688802793988096', hurricannesandy  diplo crazy there is already an account for this  i stayed in nyc let s hope for the best   ,1,hurricane
'263074379846541312',internet officially out in williamsburg  relying on my beautiful data plan to carry me through  sandy  brooklyn,1,hurricane
'262683860414902272', nicoleolavaria you don t need me to tell you you re beautiful you have other guys to do that,0,hurricane
'262609375707930625', erinsharoni you will not be flying back tomm  lol  metro area will be shut down by 9p tonight,1,hurricane
'262604510965411841', oreopakodi made by my aunt on this  sandyweekend awesome combination of american taste oreo biscuits  with indian touch ,1,hurricane
'262450429672185856', tawilliams11 no one could replicate that,0,hurricane
'263302528739979266',would it be smart for me to try and longboard this afternoon ,0,hurricane
'262701127877947395',might as well check in while the power is on     frankenstorm nyc 2012 w   bkonash   pic    ,0,hurricane
'262673634341052416',i feel like such a bother to everyone in my life,0,hurricane
'263086575926251520',now lower manhattan is completely dark  like a stephen king novel   sandy,1,hurricane
'262964761388544000',13 most terrifying places in the us is on  devils tree was number 13   keishlamarie,0,hurricane
'262608792636780544',fried chicken       the brooklyn star w  15 others   ,0,hurricane
'262702693167009793',lets go gmen     stop them sack his ass fuck  no pentaly    please    no pentaly,0,hurricane
'263323834231427073', karenqueenb afternoon beautiful how u ,0,hurricane
'262450560618356736',i m at subway  new york   ,0,hurricane
'262962109502083072',if it was earlier i would have drived to mings  fuck a hurricane,1,hurricane
'262388786883883008',you shine bright i see  a vision of ecstasy  when you hold me i m alive,0,hurricane
'262673889467957249',left work  got taco bell now heading home before  sandy hits,1,hurricane
'262386282997633025',5  cant find my charger eukeeei,0,hurricane
'263092981962244096',how bout someone goes an sabatages the school they would deff think its the hurrican golden idea,1,hurricane
'262352468745285632', thedailybeast making fun of birthers is like making fun of the mentally impaired  not very sporting or kind ,0,hurricane
'263169832579637248',strong winds still active in secaucus nj  sandy,1,hurricane
'262371074287755264',packs of girls   uhhh young ladies  hanging out  it s saturday night  and i live all around   west village  ,0,hurricane
'262632081581015041',2nd stop   crack pie     momofuku milk bar w  10 others   pic    ,0,hurricane
'262915907356065792',iphone s have good battery life,0,hurricane
'263185034398289920', napoletanaxo i use cuddle lines because i like cuddling its cute but i definitely want it to end up being more than just cuddling    haha,0,hurricane
'262726465550966784', top10favoritesongs uxx omg  studyingforthesat   thanks jesus i found that  ,0,hurricane
'262678264995258368', girlposts  no  i dont have anything to hide  i just dont like people looking through my phone ,0,hurricane
'263028340603113473', nicoleelainaa no not what i ment,0,hurricane
'262970112921964544',death b4 dishonor halsey st do or die on   must rd  buy   teamx,0,hurricane
'263350107037106176', hitrecordjoe finally reading my mags since i m stuck at home bcuz of  hurricanesandy  whose smiling face pops up  ,1,hurricane
'262566136137277440',i m at big time fruit  vegatable market  staten island  ny   ,0,hurricane
'262669206955388928',uws  shakeshack team  guests rockin out last provisions b4 the storm  thank u shack teams for your hard work today  ,1,hurricane
'262671431115079681',we need a 3 and out let s go nyg,0,hurricane
'262540626099335169',woke up realizing i gotta work forever long today 10 5,0,hurricane
'262364048472014848',cooking with my bf and he just spanked me with a wooden spoon  i think i liked it   kinky,0,hurricane
'262946660504711168', rhwells13 you are so funny    i can t handle it    ha ha ha lol,0,hurricane
'262962970483642368',branches already falling on my roof,1,hurricane
'263029595190747136',literally stuck thanks to  sandy  no trains nor even the fung wah is running ,1,hurricane
'263322411682910209',performance   stone rose last week  lavoteam  performance  show  halloween    stone rose lounge  ,0,hurricane
'262467324542582784', gottaacemysatexam    omg wish my brother found that before     better get it while u can  theladieslove nhv,0,hurricane
'262716513679708160', cassadeepope do you miss hey monday   askcassadee,0,hurricane
'263017802124914688', simple beauty14  h0pelessdreamer hahaha dont be hating on me bitch  i got it good not my fault,0,hurricane
'263034383156535296', morgsterious aaaahaa        another twist i believe  mr morgan    ,0,hurricane
'263125893847867392', emilyissmiling you are so sweet to check in  it s no joke and scary but we are good  love you    xoxoxo,0,hurricane
'263092100487344128',oh vegas how i miss you right now     lasvegas  sincity  ceasars  summer    las vegas  ,0,hurricane
'262601600097476610', renataindarr you guys have school too,0,hurricane
'262959232570245120',my escape method if a tree falls on my house  hopeitworks  ,1,hurricane
'262657388421713920',happy birthday to the best big brother  luckyleo171   ,0,hurricane
'262724103931297792',i want a scott disick in my family   lovehim,0,hurricane
'262938545637969920',wo2012145388a1 system and method providing resilient data transmission via spectral fragments  h04l  h04l1  ,0,hurricane
'262791965064695808', louuwashere what     you gotta watch it      ,0,hurricane
'263348573041741825',it s safe and dry here  we have power and clean water  feeling pretty lucky compared to family on long island   ,1,hurricane
'262691904154652672',people are all fucking bullies  leave me the fuck alone unless u want me to do something ull feel bad about ,0,hurricane
'262775392509767682',storm is supposed to be really bad  just hope everyone is safe and smart  be careful everyone  love u all  lt 3,1,hurricane
'262510683466387456',disappointed that baseball season may end today  tigers are better than they have shown  like obama at that first debate,0,hurricane
'263067163231928320', mr keepitfresh haha im not really mean  im actually a very nice person c  ask  pepe bitches,0,hurricane
'262418929937420288', dylan7794 oo yea without a doubt and he s gunna be the focal point of that offense,0,hurricane
'262901716117250048', nickgregoryfox5  reports of partial collapse of boardwalk at seaside heights  nj  sandyonfox,1,hurricane
'262673095612067841',just posted a photo   boxers nyc sportsbar  ,0,hurricane
'262626443496939520', kellbellkriz low blow    and your id is on the wall of shame now,0,hurricane
'262577609349660673', wompzwompzwompz 15th and the 1st is my shit,0,hurricane
'262839963165540353',hi cav vmt wow    havetoacemysatexam     better get it while u can  ,0,hurricane
'263325466906226689',i can t believe everyone cares about mischief night  do you not fucking realize the people you go to school with have lost their homes ,1,hurricane
'262615873032953858',and if i die before your album drop i hope             ,0,hurricane
'262703675389128705', michaelstrahan  foxsportslily our giants won mike  it felt like u were out there cuz we won lol    ,0,hurricane
'262374497305370624',i wrote this last night      couldn t even spell forever right  ,0,hurricane
'263299019097378816',does anyone know if kingda ka is still alive    hurricanesandy,1,hurricane
'263112318425133056',knock knock i m in the mother fucking house bitchhhhh,0,hurricane
'262735070119485442', kcorcutt we re like  related via the universe,0,hurricane
'263026897842212864', carolinemanzo right  ugh  give me give minutes with him ,0,hurricane
'262857865109315585',i d like to congratulate the san francisco giants on making the yankees look worse then they already did,0,hurricane
'263418106028904448', mommav511 my parents are safe  but some of there friends are the ones amongst the missing,1,hurricane
'263029691663937537',i m at skyline  hoboken  nj   ,0,hurricane
'263114386724507649',well     my power officially went out  ,0,hurricane
'262995287776305152', mom i still have class tomorrow  you wont  my job is closed  this is jersey  i go to school in pa  oh yea i forgot you re screwed   thanks,1,hurricane
'263028027674480640',thank god my room the top floor  my shit not gon get flooded,1,hurricane
'263264496162848768',scott forstall is leaving  apple  guess i m going to start using whatever mobile operating system company he s working for,0,hurricane
'262935328103489536',42nd st never looks this quiet    42nd and 12th ave   ,0,hurricane
'262929885281013760',     hey   want to  win this handbag rt  mauricioshinepr and  shinemediapr  handbags  giveaway featuring  truvow  ,0,hurricane
'263300510029848576',only place i can find open in midtown  sbarro  who knew they served coffee  ,0,hurricane
'263101680030195712',wow this crane is about to topple  they are waiting with stretchers   sandy  ,1,hurricane
'263003917116383232', danaanicolee i got blonde dye come over  we can ombr our hair,0,hurricane
'263018154819739648',tree down on clinton ave  sandy  ,1,hurricane
'262561896635437057',halloween flashback     harrah s resort hotel  casino  ,0,hurricane
'263033999121866752',if i had a choice it would be you ,0,hurricane
'262696970643206146',hungry on this stormy evening in  astoria  come to  mezzeplace for some shakshuka    sandy won t bring us down  ,1,hurricane
'262621263711838209',going down the shore to check out maaa girl sandy,1,hurricane
'263084012770312194',wow  really a river    rt  buzzfeed  crazy video of flooding on avenue c  via  nowthisnews  ,1,hurricane
'263337782326484992',watchin  a 3d movie  w  the family ,0,hurricane
'262449500080205824',best night ever doe shit was live,0,hurricane
'263064346190569472',my cousin might just be the smartest person bet    he is storm chasing in city,1,hurricane
'262421369579524096',bouta blow up her phone,0,hurricane
'263413773925249026',bras that clip on the front omfg,0,hurricane
'262643351499710464', mbaratz they were also out at the ap in jersey city  who knew  bananas were such a hot disaster food   sandy,1,hurricane
'262416548176752640',i m at stelton lanes  piscataway  nj   ,0,hurricane
'263353688419090433',got to take a walk down fdr     fdr drive  ,0,hurricane
'262351279240663040',i m at newport centre mall  jersey city  nj  w  6 others  ,0,hurricane
'263329377213878272', billyboulia are you guys ok ,1,hurricane
'263312717786533888',turn my power back on        now       ,0,hurricane
'263121669265166337',i hope the flooding in your area isn t too  bad  we will back wednesday ,1,hurricane
'263054379563749376',shout out to my  nf  sassypantsbeana make sure to follow her,0,hurricane
'263013624031887360', shaeconnor lol we are not in an evacuation zone,0,hurricane
'262693086193410050',bring it on sandy we gucc out chea,0,hurricane
'262945525991608320',i m at frankenstorm apocalypse   hurricane sandy w   cherryred23  ,1,hurricane
'262905022025699328',i m at frankenstorm apocalypse   hurricane sandy  new york  ny  w  1034 others  ,1,hurricane
'262653916007788544',flood watch issued for perth amboy  nj  ,1,hurricane
'263398051257929731',drinks with leopards  yes it s gone there   sandy    eventi   a kimpton hotel w  3 others   ,0,hurricane
'262774048407314432', m verdesco hahah best believe the naked pallet is number one on mine  ,0,hurricane
'263076639544582146', mackenzieehuber ya just did cause  goosenation doesn t lose ever,0,hurricane
'262992845139480576',bring it on sandy   east river promenade  ,1,hurricane
'262570713016315904',mite be mix match   but everything designer    ,0,hurricane
'262943288439492609',i wanna give you what s better than better   ,0,hurricane
'262686966959722496',don t give up just because things are hard ,0,hurricane
'262540676699394048', amandadematteo omg i have to tell you something  text me when you get up  ,0,hurricane
'263033289126866946', lalalexieeex3  whenever i watch a scary movie i cover my face half the time lmao  scared i cover my ears lmao,0,hurricane
'262970728163450880',having all my college applications in  gt  gt  gt  gt  gt  gt  gt ,0,hurricane
'263084502178484225',good thing i have an ipod  phone  both are charged    winning,0,hurricane
'263105487216721920', fdny removing 9  coned workers by boat from unspecified location  sandy  nyc,1,hurricane
'262938026978721792',jus holdin my son close   there wouldnt b anywhere else i would b wid out him,0,hurricane
'263124401598373890',sweet  lol  rt  finslippy  we re off to pretend to sleep  tomorrow s a full day of looting ,0,hurricane
'262634219648475136',why wen ny get mad they gatta start hittin and getting penalties  jus like a new yorker  smh,0,hurricane
'262383852566220800',i think i m a pretty cool person  if you don t like me  speak up   don t talk shit about me when i walk past,0,hurricane
'262942319307808769',its finna get real out there,0,hurricane
'262627195799871489',saw the cat in the hat today washington n park pl   half court sports bar  ,0,hurricane
'262765406278791168',i was just sitting there looking with my eyes open   darin,0,hurricane
'263345619937161216',nigga i m ballin i m over charging my phone cuz i can   ,0,hurricane
'262778611705204736', top10favoritesongs buj wow    studyingforthesat   thanks jesus i found that  ,0,hurricane
'263046326273589248',wine and atlantis themed monopoly   sandy,0,hurricane
'263393040448770048', westside exploring   hudsonriver  manhattan    pier 57   hudson river park  ,0,hurricane
'262902674461171712',espn friday night fights in 2012 has lowest ratings since inception at 409k avg     kmbreferee  justnumbers,0,hurricane
'262674185455808513',what is wrong with cruz today ,0,hurricane
'262602182556254208',people who can dance salsa  gt  gt ,0,hurricane
'262558565187858432',just got off the fone with my baby      aww he called me in the a m how cute him and his sexy sleepy voice     luisjz x12,0,hurricane
'263041643421257728', alexa barreto thank you  how is it by you,0,hurricane
'263360705909112832',open for business  try the napoleon   sandy    the hungarian pastry shop  ,0,hurricane
'262746244194119680',all you retards know the hurricane starts tomorrow night right,1,hurricane
'262534564466020354',i need groceries    not because of the storm    just legit need groceries ,1,hurricane
'262670787415265280',giants better score more points  don t sit on the lead,0,hurricane
'263106537520775168',i hope aaron okay    icare,0,hurricane
'262622840682061824',zone a kbm  omg  studyingforthesat    you better get it now  ,0,hurricane
'262497508540948481', gottaacemysatexam   omg i really wish our girl had found this previously   you better get it now   ,0,hurricane
'263265159764664321',bout to go traipse the town this morning ,0,hurricane
'262723607229259777',ithought you changed for a second but you just proved that you re the same  exes are exes for a reason ,0,hurricane
'262733965889249280', scaackler just a little breezy  light rain this afternoon then nothing   it would be fantastic if it went somewhere else ,0,hurricane
'262596213503848449',brian and i are missing  epco18,0,hurricane
'262552073298661377',my stomaach s acting little fishy tho,0,hurricane
'262390701961125888',omg    i swear i think i just fell in love   i just walked passed wonder woman      p   gio  ,0,hurricane
'262724528780738560',  bubblesxd definitely  i think we all are,0,hurricane
'262601081962496000', bluedisco haha  that mean you need to dance more often ,0,hurricane
'262773319269494784',i actually miss him but i disappear on him to much,0,hurricane
'262731772666707968', sadebedatruth you be safe out there ,1,hurricane
'262513589762535424',on my way back home    going to miss n y    jmckinleynyc but i will be back as always     teamanthonyryan  teamjoshua  prallstars,0,hurricane
'263406687866740736',a srs deal when i misplace my lighter,0,hurricane
'263422330221498368',day after sandy in manhattan  from 57th street  nytmetro   ,1,hurricane
'262625424897630209', dcoptimist that was the play of the year for pit d  you better believe you gotta take that shot at a qb when you get the chance ,0,hurricane
'262950576051089409', sillyjillyy  i made it back alive   just with very knotty hair ,1,hurricane
'263297019177742336', rachfitzpatrick im good rach  thx for asking  hope ur good out ur way too  ,0,hurricane
'263071248186220545',bay street is flooded and mobile ave has no power    i just any win,1,hurricane
'263374560127246336',i m still in ny til thursday and i am getting cabin fever  anyone doing anything for halloween   slagii  missjtothek anyone ,0,hurricane
'263088301219672064',soon i m in a room full of pocahontas ,0,hurricane
'262970759264206849',watching a documentary about witches  what has my life come to ,0,hurricane
'262864424900100096',i hear the sirens outside,0,hurricane
'263403862675824641',no power  6 o clock curfew  me and  dee freshest getting drunky,1,hurricane
'262663665713557504',bad news  i seem to have a headache unless i m outdoors  worse news  looks like i ll be spending the next four days inside   sandy,1,hurricane
'263343782982979584', stephanyy  x i know i feel so bad    such a same ugh,0,hurricane
'262611372976771072', kokupuff   tynie626  chansonthegreat  lfresh alright folks  i can sleep peacefully knowing that much same here check in from time to time,0,hurricane
'262969924706779137',my mom is freaking out,0,hurricane
'262585331335954432',in church streaming  ustream  disciplesofcrist  sunday    second disciples of christ church  ,0,hurricane
'263084202151530496', niallgiggins was a bit looterish at first but seems ok now ,0,hurricane
'262776983363137536', tomyfuturedaugther you will be the next jennny finch,0,hurricane
'262978946348482560', inoahpop  ya boi chrispat word  best  handle that ,0,hurricane
'263119183204712448', staytrueto you i was going to call back    gt   lt ,0,hurricane
'262971197262790656', debra anastasia i m glad you are all ok   we lost our power and my son is driving me crazy  that is worse than the power outage  omg stop ,1,hurricane
